date,open,high,low,close,Volume BTC,Volume USD,return,MA7,MA30,MA50,MA100,MA200,volatility7,volatility30,lag1_close,day_of_week,rsi14,macd,macd_signal,macd_diff,atr14,roc5,roc10
2017-08-30,4578.82,4642.22,4479.0,4573.2,8720.03503995,39802266.79965532,-0.0012273904630449861,4408.484285714286,3836.492,3308.3562,2917.402,2097.8718000000003,116.94958569931097,577.7326068788452,4578.82,2,74.33319826686568,325.03022054252733,331.00854472366564,-5.978324181138305,249.39343578891018,0.04986707927951928,0.1267702799925099
2017-08-31,4573.15,4765.21,4566.66,4734.26,8911.41245939,41730807.860144064,0.03521822793667462,4470.472857142858,3903.2673333333337,3355.2813999999994,2942.1023,2116.5394499999998,157.90280879012838,561.0820965188735,4573.2,3,77.2140502937388,335.59656391370254,331.926148561673,3.670415352029522,245.76176180398804,0.09250977297167573,0.18726928015408073
2017-09-01,4734.26,4935.0,4671.09,4921.7,15367.52969736,73893290.99122925,0.03959224884142398,4551.29,3977.207,3406.9156,2967.1164000000003,2136.144,221.5014026291231,543.4042015127554,4734.26,4,80.02410461230089,355.0030544305637,336.54152973545115,18.46152469511253,247.05806453227459,0.134638793087549,0.2048225214198287
2017-09-02,4921.71,4979.9,4488.5,4599.9,16977.79362226,79485227.49399522,-0.06538391206290517,4589.364285714286,4037.4246666666663,3454.6462,2990.1901000000003,2154.0991,199.6279178753321,506.5381889387257,4921.7,5,65.16561886428474,340.49129566821193,337.3314829220033,3.1598127462086154,264.51105992282635,0.05020787718693409,0.11970925873635618
2017-09-03,4599.9,4700.0,4385.0,4606.26,11224.9145563,51111913.87249231,0.001382638753016474,4627.732857142857,4095.8,3507.3612,3013.4545000000003,2172.0727500000003,166.20433615626612,464.7603137027666,4599.9,6,65.3027400838227,325.7487918439392,335.0149447063905,-9.266152862451293,268.11741278548163,0.0059928103747255435,0.07113856113702632
2017-09-04,4603.68,4613.97,4058.5,4277.0,25069.12523005,107820477.87845989,-0.07148098457316787,4613.0199999999995,4129.579333333333,3554.5486,3035.8045,2188.2942500000004,194.02105762004874,438.26227832147583,4606.26,0,53.55036719698819,284.2204051799772,324.85603680110785,-40.63563162113064,288.64259758651866,-0.06476865214729288,-0.018131396379230336
2017-09-05,4282.53,4474.88,4001.93,4396.52,20884.21969353,88452547.03944387,0.027944821136310694,4586.977142857143,4168.705,3597.959,3057.9815999999996,2204.99955,210.87912096067052,405.69796219515416,4277.0,1,56.603430780791165,257.9792998998937,311.480689420865,-53.501389520971316,301.80741204462447,-0.0713395546505684,0.014570612316482823
2017-09-06,4397.38,4649.23,4356.42,4605.8,16634.10420534,75315373.1638547,0.04760128465240676,4591.634285714286,4209.3133333333335,3644.0008000000003,3081.1186,2222.74655,210.8841267028895,385.2680241377147,4396.52,2,61.38902781343761,251.17479519441622,299.41951057557526,-48.24471538115904,301.1647397557227,-0.06418513928114267,0.061811844119437076
2017-09-07,4605.81,4674.34,4475.0,4615.0,9254.85142692,42441050.809383005,0.001997481436449622,4574.597142857143,4249.399666666666,3690.9966000000004,3105.2335,2240.5625499999996,202.0745332556244,361.3113752896084,4605.8,3,61.589555731008204,243.7151428446041,288.27863702938106,-44.56349418477697,293.89154405888536,0.003282680058262155,0.05365537364240569
2017-09-08,4615.0,4679.97,4125.99,4312.0,23693.30162259,103567715.03254838,-0.06565547128927407,4487.497142857143,4281.7,3719.7360000000003,3125.3733999999995,2256.70255,152.95789068829322,318.2317719351031,4615.0,4,52.009160327139455,210.92236515920013,272.8073826553449,-61.88501749614477,312.46929091182216,-0.0638826292914425,-0.05827265540029958
2017-09-09,4327.41,4379.78,4164.0,4308.72,9974.38823453,42694105.82422728,-0.0007606679035250252,4445.900000000001,4311.556333333333,3752.5104000000006,3144.3242999999998,2272.62305,156.83925231481138,272.6797320399743,4312.0,5,51.91501792637076,182.56469187110088,254.7588444984961,-72.19415262739523,305.56291298954915,0.007416413373860342,-0.0578325898714247
2017-09-10,4322.44,4322.44,4010.0,4226.22,14724.20414387,61045567.37899716,-0.019147217735197453,4391.608571428571,4330.928333333333,3780.3806,3161.6970999999994,2288.1040999999996,157.85138827693223,242.69176901038912,4308.72,6,49.488547926011556,151.6854356838885,234.1441627355746,-82.45872705168611,306.0541334902956,-0.03873518146170152,-0.1073113855174832
2017-09-11,4226.21,4353.49,4092.4,4207.31,11191.59504385,47148244.61005771,-0.004474447615126498,4381.652857142858,4342.6686666666665,3809.5464,3178.3607999999995,2303.2001,168.1464588500512,226.88394225533688,4226.22,0,48.924095958811264,124.25518726731025,212.16636764192177,-87.91118037461152,302.8424096695602,-0.08651917147943888,-0.14515106568868474
2017-09-12,4198.89,4377.65,4080.0,4172.56,13294.43769742,56267564.95284312,-0.008259434175280633,4349.658571428572,4346.625,3837.798,3194.7837000000004,2318.1622,185.28030138402423,222.67001143254333,4207.31,1,47.84415714219432,98.57615859600446,189.4483258327383,-90.87216723673384,302.4715232645916,-0.09586998916576372,-0.09290201960912181
2017-09-13,4170.6,4179.14,3720.01,3865.34,29636.38096311,115516497.42430225,-0.07362865962382814,4243.878571428571,4331.928666666667,3863.8084000000003,3206.4571,2331.7279,222.33717970900636,239.3525832789122,4172.56,2,39.535308726424105,52.82630811454237,162.12392228909914,-109.29761417455677,313.66141445997795,-0.10358534322820034,-0.16085066843816898
2017-09-14,3861.89,3921.74,3210.0,3227.79,41319.3971257,146117940.12424847,-0.16494021224523592,4045.7057142857147,4300.999333333333,3877.8644,3209.9275999999995,2341.9716,390.81121400906767,311.87732349415046,3865.34,3,28.481274665687224,-34.478290503293465,122.80347973062064,-157.2817702339141,342.09559914140806,-0.25087032807887266,-0.24531447276128127
2017-09-15,3227.79,3820.0,2972.01,3700.01,60278.94654177,203201893.20372936,0.14629824121147905,3958.2785714285715,4278.371666666667,3898.538,3220.0974,2354.49845,389.76248602743846,330.1266816832372,3227.79,4,41.523012494102574,-64.81644280497858,85.27949522350079,-150.09593802847937,378.2309134884503,-0.12451079214995908,-0.15842302548379172
2017-09-16,3699.89,3872.9,3500.0,3678.93,23158.22891071,84913031.536313,-0.005697281899238238,3868.308571428572,4258.452666666667,3916.5764,3228.8266999999996,2366.93705,367.4354810225728,347.7984436416161,3700.01,5,41.1621640704068,-89.52859696949008,50.317876784902616,-139.8464737543927,377.85013395356106,-0.12558618214488604,-0.2012397411958835
2017-09-17,3669.07,3772.52,3463.0,3662.99,11770.21765049,42666587.56517909,-0.0043327815424594185,3787.847142857143,4243.885666666667,3936.225,3237.2334,2379.12005,336.3504697342938,363.4628273805473,3678.93,6,40.87291368223541,-109.14126935513832,18.426047556894428,-127.56731691203275,372.9694100997353,-0.12212406771861894,-0.2062860238353197
2017-09-18,3662.95,4122.7,3659.42,4101.6,17207.59892439,67996861.4901148,0.11974097663384309,3772.7457142857143,4243.954,3963.4096000000004,3249.2495,2393.3400500000002,316.1448048419828,363.43494726537153,3662.99,0,51.06319664106152,-88.27471616035973,-2.9141051865564034,-85.36061097380333,379.42016652118275,0.06112269554554062,-0.048794063079777295
2017-09-19,4102.0,4119.7,3848.35,3888.8,15278.9304404,60399822.790743165,-0.05188219231519409,3732.2085714285713,4238.291333333333,3984.0694,3258.5952999999995,2406.3574,271.3544853402828,367.71943018568146,4101.6,1,46.84487556522456,-87.89579595179748,-19.91044333960462,-67.98535261219286,371.70086891252686,0.20478717636525312,-0.09745817783471655
2017-09-20,3888.8,4050.0,3820.56,3874.46,11660.27181331,45854372.78118481,-0.0036875128574367366,3733.511428571429,4234.522666666667,4006.9386,3270.6693,2419.4297,272.1210361480526,370.94337762848266,3888.8,2,46.565711133104024,-87.74119127612266,-33.476592926908225,-54.26459834921444,361.53937827591784,0.04714852122021296,-0.0832327706555741
2017-09-21,3864.0,3914.0,3573.0,3617.05,17904.29717206,67009034.74110122,-0.06643764550414766,3789.12,4218.924333333333,4025.2094,3279.8096,2431.14995,173.4272462254336,386.9414514624603,3874.46,3,41.755415667975925,-107.15429369516823,-48.212133080560235,-58.942160614608,360.072279827638,-0.01682010802053846,-0.14029391701586058
2017-09-22,3607.83,3761.84,3514.0,3612.18,15007.73844949,54281678.692634,-0.0013464010726974562,3776.5728571428576,4202.393,4041.5856,3291.4314,2442.8184,183.81476833254382,402.13436831528765,3617.05,4,41.667716908892814,-121.53134779903348,-62.87597602425488,-58.6553717747786,352.0556884113781,-0.013871181739507854,-0.13430124432003387
2017-09-23,3611.91,3810.25,3552.0,3779.17,10123.23213552,37616287.985638484,0.046229700624,3790.8928571428573,4185.020666666666,4060.0690000000004,3304.9739999999997,2455.549,178.77564857612285,408.95660376750027,3612.18,5,45.86622628111884,-118.08930930150291,-73.91864267970449,-44.17066662179842,345.35528209627967,-0.07861078603471827,-0.022292993630573243
2017-09-24,3781.13,3783.25,3615.0,3664.22,6508.72499023,24018303.422652736,-0.0304167317162235,3791.068571428572,4161.962,4068.081,3316.7694,2468.11985,178.62952858068073,418.3784290394382,3779.17,6,43.54291781874231,-123.21660894815022,-83.77823593339365,-39.43837301475658,332.7049048036883,-0.057750462867722785,0.135210159273063
2017-09-25,3667.01,3968.59,3658.39,3918.0,14979.78226289,57639007.479726925,0.06925894187576076,3764.84,4148.116,4081.9860000000003,3329.6494000000002,2481.7554,133.11480295846349,419.3820068295787,3664.22,0,49.61138973345119,-105.5849877716123,-88.13958630103738,-17.44540147057492,331.0974116034249,0.011237695059440611,0.05891605698362978
2017-09-26,3920.66,3970.0,3850.61,3888.03,10014.62367124,39218073.736228555,-0.007649310872894333,3764.73,4133.127666666666,4091.9956,3343.3599,2495.6106999999997,132.99556032691677,420.4073342947786,3918.0,1,48.94233805748482,-92.958561063253,-89.10338125348052,-3.85517980977248,315.9754536317517,0.07491740506766553,0.056837178201270655
2017-09-27,3883.95,4226.73,3870.0,4199.29,15075.83871664,61259655.99561797,0.08005596664634784,3811.134285714286,4127.104333333334,4107.7332,3359.3728,2510.7244,211.28777018222127,418.03627550630887,3888.03,2,55.63421162345128,-57.17684713433027,-82.71807442965049,25.541227295320212,318.8864926580551,0.16253619697800215,0.1464104461109641
2017-09-28,4202.34,4270.01,4123.5,4184.84,9625.92938226,40312670.57905354,-0.003441057893119992,3892.247142857143,4113.971666666667,4124.5702,3373.8212,2525.5155,232.30271656571946,409.45665667701354,4199.29,3,55.2720341217973,-29.64385933093672,-72.10323140990774,42.459372078971015,306.5738860396226,0.10734367599234762,0.02029451921201475
2017-09-29,4183.47,4227.62,4022.02,4164.82,12191.93065131,50340083.94479097,-0.004783934391757061,3971.195714285714,4100.3589999999995,4139.606,3388.8989999999994,2540.1272999999997,214.482140737268,400.3500023587012,4184.84,4,54.740332638363675,-9.331645418524204,-59.54891421163103,50.217268793106825,299.361465608221,0.13661843448264577,0.07097819378728643
2017-09-30,4162.04,4349.0,4154.28,4326.09,7496.78249925,32067224.710706618,0.03872196157336938,4049.327142857143,4086.7533333333336,4153.2266,3405.0251000000003,2555.52845,231.7901243017321,384.6939755032528,4164.82,5,58.226420370097905,19.55366913300759,-43.72839754270331,63.2820666757109,291.8870752076338,0.10415773353751923,0.11656592144453692
2017-10-01,4326.09,4377.22,4216.0,4377.22,7211.3351358,30880241.69445383,0.011818986660009356,4151.184285714286,4068.6040000000003,4163.669,3421.9467999999997,2571.12795,186.61102225906697,355.6949093757932,4326.09,6,59.296858989767536,46.040526184686314,-25.774612797225387,71.8151389819117,282.55371269280283,0.12581950242153472,0.2101629781175267
2017-10-02,4369.33,4453.0,4352.0,4391.48,8259.8186315,36293133.20096895,0.0032577754830689365,4218.824285714286,4061.6566666666668,4170.4212,3440.285,2587.2222500000003,173.34117311025793,346.88628250263434,4377.22,0,59.60773463827895,67.40520876153232,-7.138648485473846,74.54385724700617,269.58559035760265,0.045767260655968034,0.21574229412709212
2017-10-03,4391.41,4425.0,4218.0,4315.83,12468.05725642,53559286.973365426,-0.0172265386612257,4279.938571428572,4051.9756666666667,4170.6132,3458.423,2603.4463,94.976779167092,335.01272937917406,4391.48,1,57.11551140816697,77.34101182018321,9.757283575657565,67.58372824452564,265.11519104634533,0.03130107722159026,0.14200472590542357
2017-10-04,4315.73,4343.0,4170.07,4219.53,8518.99274917,36072297.540620394,-0.02231320510770818,4282.83,4050.06,4171.8904,3476.4060999999997,2619.69695,92.38507491293623,333.84390050357376,4315.83,2,54.01926826425278,76.56204257188756,23.118235374903566,53.443807196984,258.530534543035,0.013136221973578666,0.15154930653727128
2017-10-05,4219.74,4358.97,4137.96,4301.09,8419.96284162,35915082.259046465,0.0193291669925324,4299.437142857142,4046.879,4170.3354,3493.7669999999994,2636.11255,81.66069999584664,330.870258647673,4219.53,3,56.185640441612335,81.58544794633508,34.811677889189866,46.773770057145214,255.85049636138965,-0.005778890406810788,0.09777692700357332
2017-10-06,4301.09,4425.0,4278.4,4362.95,8377.30164966,36557347.811519384,0.014382400740277301,4327.7414285714285,4038.784,4172.0644,3511.7975,2652.7475,58.187912956968695,319.4996646547139,4301.09,4,57.80928678935602,89.52611656795307,45.75456562494251,43.77155094301056,248.04688947843326,-0.003260060038106527,0.1221492632515695
2017-10-07,4356.09,4463.0,4312.82,4423.3,4646.40562117,20322999.739636194,0.013832384052074875,4341.628571428571,4032.3940000000002,4178.530400000001,3530.6145999999994,2669.29205,68.42726489459018,309.33319544486307,4362.95,5,59.39037462477993,99.5414425071931,56.51194100139263,43.02950150580047,241.0563973728309,0.007245848779910302,0.05334473208566215
