date,open,high,low,close,Volume BTC,MA7,MA30,lag1_close,day_of_week
2017-10-02,4369.33,4453.0,4352.0,4391.48,8259.8186315,4218.824285714286,4061.6566666666668,4377.22,0
2017-10-03,4391.41,4425.0,4218.0,4315.83,12468.05725642,4279.938571428572,4051.9756666666667,4391.48,1
2017-10-04,4315.73,4343.0,4170.07,4219.53,8518.99274917,4282.83,4050.06,4315.83,2
2017-10-05,4219.74,4358.97,4137.96,4301.09,8419.96284162,4299.437142857142,4046.879,4219.53,3
2017-10-06,4301.09,4425.0,4278.4,4362.95,8377.30164966,4327.7414285714285,4038.784,4301.09,4
2017-10-07,4356.09,4463.0,4312.82,4423.3,4646.40562117,4341.628571428571,4032.3940000000002,4362.95,5
2017-10-08,4422.72,4612.0,4404.5,4597.98,10083.86684927,4373.165714285714,4041.9266666666667,4423.3,6
2017-10-09,4597.97,4865.0,4541.0,4764.7,12923.66661677,4426.482857142857,4057.1260000000007,4597.98,0
2017-10-10,4761.67,4909.97,4700.0,4749.29,11666.02496241,4488.405714285715,4074.561666666667,4764.7,1
2017-10-11,4747.9,4869.78,4700.0,4822.01,9866.89562175,4574.4742857142855,4095.0516666666667,4749.29,2
2017-10-12,4822.01,5445.0,4793.66,5445.0,19916.22801995,4737.89,4137.466333333333,4822.01,3
2017-10-13,5444.0,5846.43,5380.0,5653.6,27827.38028536,4922.268571428572,4197.075,5445.0,4
2017-10-14,5653.58,5817.34,5558.26,5801.29,8410.9362308,5119.124285714285,4282.858333333334,5653.6,5
2017-10-15,5795.01,5830.0,5415.0,5679.7,11542.94583367,5273.655714285715,4348.848,5801.29,6
2017-10-16,5683.92,5807.11,5548.0,5745.72,9066.79974453,5413.801428571429,4417.741,5679.7,0
2017-10-17,5752.2,5776.31,5506.78,5597.31,9105.28187907,5534.947142857143,4482.218333333333,5745.72,1
2017-10-18,5591.97,5617.75,5101.36,5582.05,18961.67579669,5643.524285714286,4531.566666666667,5597.31,2
2017-10-19,5572.64,5735.14,5512.06,5698.69,9919.83821694,5679.765714285714,4591.896333333334,5582.05,3
2017-10-20,5700.0,6074.0,5589.8,5977.29,15109.06365101,5726.007142857144,4661.990666666667,5698.69,4
2017-10-21,5977.26,6180.0,5871.0,6013.46,15357.42373371,5756.317142857143,4741.871,5977.29,5
2017-10-22,6010.85,6071.07,5700.0,5969.0,12232.52332991,5797.645714285715,4820.431666666667,6013.46,6
2017-10-23,5967.38,6045.34,5617.75,5871.17,15331.63502934,5815.567142857143,4890.164999999999,5969.0,0
2017-10-24,5869.82,5870.0,5453.01,5523.4,17286.72373931,5805.008571428572,4952.137666666666,5871.17,1
2017-10-25,5518.49,5748.0,5366.0,5735.88,12349.1067022,5826.984285714286,5012.733666666666,5523.4,2
2017-10-26,5741.35,5988.0,5683.0,5890.0,11788.30258919,5854.314285714286,5079.465999999999,5735.88,3
2017-10-27,5889.99,5994.06,5674.06,5771.89,11911.04199625,5824.971428571428,5131.886,5890.0,4
2017-10-28,5773.03,5875.66,5646.18,5730.69,5926.29737158,5784.575714285714,5183.414333333333,5771.89,5
2017-10-29,5731.7,6316.85,5683.0,6137.37,16086.62569466,5808.6285714285705,5249.166,5730.69,6
2017-10-30,6133.01,6229.77,6024.03,6119.99,9574.64365313,5844.174285714286,5308.962666666667,6137.37,0
2017-10-31,6120.0,6449.78,6072.81,6434.21,13423.30855051,5974.29,5377.5289999999995,6119.99,1
2017-11-01,6434.24,6756.36,6340.01,6741.59,12967.22211638,6117.962857142857,5455.866,6434.21,2
2017-11-02,6745.04,7354.1,6700.0,7030.0,26514.65119452,6280.82,5546.338333333334,6741.59,3
2017-11-03,7030.0,7500.0,6925.22,7146.82,15999.78379684,6477.238571428571,5643.914666666667,7030.0,4
2017-11-04,7145.24,7569.9,6994.0,7388.83,9200.11461844,6714.115714285714,5746.839333333333,7146.82,5
2017-11-05,7388.79,7590.0,7275.16,7372.72,9218.32689776,6890.594285714286,5847.165,7388.83,6
2017-11-06,7373.3,7421.39,6922.07,6967.68,19323.12875746,7011.692857142857,5931.977666666667,7372.72,0
2017-11-07,6967.64,7244.69,6945.0,7130.28,11634.26529651,7111.131428571428,6016.3876666666665,6967.68,1
2017-11-08,7131.38,7888.0,7080.01,7450.32,24679.7205496,7212.378571428571,6105.908333333334,7130.28,2
2017-11-09,7465.06,7490.0,7061.2,7148.0,14799.26577204,7229.2357142857145,6185.865333333334,7450.32,3
2017-11-10,7150.61,7343.18,6429.44,6588.18,26614.27605231,7149.43,6244.737666666667,7148.0,4
2017-11-11,6588.18,6820.0,6218.0,6355.13,14942.70255533,7001.7585714285715,6275.075333333333,6588.18,5
2017-11-12,6355.13,6488.88,5555.55,5870.37,37315.1566398,6787.137142857143,6282.301,6355.13,6
2017-11-13,5870.03,6775.75,5846.0,6525.17,27202.28180796,6723.921428571428,6306.430333333334,5870.37,0
2017-11-14,6524.69,6750.0,6466.88,6609.0,12072.05308804,6649.452857142857,6337.407000000001,6525.17,1
2017-11-15,6609.0,7350.0,6609.0,7294.0,16869.89791295,6627.121428571429,6389.016333333334,6609.0,2
2017-11-16,7294.0,7976.79,7120.85,7846.96,19272.37147666,6726.972857142857,6464.004666666667,7294.0,3
2017-11-17,7846.96,7997.0,7528.5,7674.99,17714.36787452,6882.231428571429,6533.769333333333,7846.96,4
2017-11-18,7675.0,7858.0,7431.54,7771.03,7326.81014016,7084.5028571428575,6602.847333333333,7674.99,5
2017-11-19,7775.55,8087.35,7675.0,8016.58,8307.77750857,7391.104285714287,6670.823666666667,7771.03,6
2017-11-20,8016.58,8269.99,7900.0,8226.17,8179.45772727,7634.104285714287,6744.580666666666,8016.58,0
2017-11-21,8226.14,8354.46,7770.0,8095.23,13686.511238699999,7846.422857142858,6815.455,8226.17,1
2017-11-22,8095.19,8310.89,8045.76,8214.69,8078.58080138,7977.95,6893.5723333333335,8095.23,2
2017-11-23,8214.69,8279.76,7980.0,7989.0,7811.79339997,7998.2414285714285,6975.759000000001,8214.69,3
2017-11-24,7988.96,8340.0,7876.0,8199.19,9289.98925704,8073.127142857143,7057.869333333334,7989.0,4
2017-11-25,8199.83,8737.0,8114.78,8717.99,11611.66637888,8208.407142857142,7152.135666666667,8199.19,5
2017-11-26,8718.0,9366.6,8538.2,9271.06,12021.21548696,8387.618571428571,7268.774666666666,8717.99,6
2017-11-27,9278.99,9721.7,9267.0,9708.07,13272.45254013,8599.31857142857,7401.354,9271.06,0
2017-11-28,9708.06,9968.0,9582.25,9868.82,11214.92993115,8852.688571428573,7525.7356666666665,9708.07,1
2017-11-29,9877.63,11395.0,9250.0,9824.68,33432.33996208,9082.687142857143,7649.225333333334,9868.82,2
2017-11-30,9833.7,10618.29,9000.0,9947.67,25433.45836367,9362.497142857143,7766.340666666667,9824.68,3
2017-12-01,9927.29,10949.89,9370.11,10840.45,16708.03224846,9739.820000000002,7902.9693333333325,9947.67,4
2017-12-02,10840.45,11200.0,10637.69,10872.0,9267.16105468,10047.535714285714,8031.035999999999,10840.45,5
2017-12-03,10875.68,11800.01,10513.16,11250.0,14238.525877,10330.24142857143,8167.808666666667,10872.0,6
2017-12-04,11250.0,11613.07,10850.0,11613.07,13621.48197282,10602.384285714286,8308.616666666667,11250.0,0
2017-12-05,11613.07,11850.0,11384.25,11677.0,11875.03377686,10860.695714285715,8452.092666666667,11613.07,1
2017-12-06,11676.99,13700.0,11659.8,13623.5,19784.87348713,11403.384285714286,8673.953333333333,11677.0,2
2017-12-07,13623.0,16615.62,13085.9,16599.99,25787.67655646,12353.715714285716,8989.610333333334,13623.5,3
2017-12-08,16599.99,16666.66,13482.42,15800.0,25473.39531065,13062.222857142857,9267.932999999999,16599.99,4
2017-12-09,15799.87,15998.5,12701.05,14607.49,16587.47292694,13595.864285714286,9516.582666666665,15800.0,5
2017-12-10,14601.01,15385.0,13011.0,14691.0,18487.98304099,14087.435714285715,9786.676666666666,14607.49,6
2017-12-11,14690.99,17270.0,14677.19,16470.0,16583.72315538,14781.282857142856,10123.839,14691.0,0
2017-12-12,16470.0,17428.42,15967.29,16650.01,13517.89210328,15491.712857142857,10483.160333333333,16470.0,1
2017-12-13,16650.01,17107.03,15497.69,16250.0,17136.7058582,15866.927142857141,10807.321333333333,16650.01,2
2017-12-14,16245.02,16830.45,15852.69,16404.99,13409.52428786,15839.070000000002,11133.854333333333,16250.0,3
2017-12-15,16404.99,17934.0,16337.19,17471.5,18998.38813709,16077.855714285713,11473.104333333333,16404.99,4
2017-12-16,17477.98,19377.0,17269.99,19187.78,9761.22080853,16732.182857142856,11851.131666666666,17471.5,5
2017-12-17,19187.78,19666.0,18465.0,18953.0,9749.24915462,17341.04,12227.065333333334,19187.78,6
2017-12-18,18953.0,19220.0,17835.2,18940.57,14678.94144797,17693.97857142857,12599.383333333333,18953.0,0
2017-12-19,18940.58,19160.79,16831.26,17700.0,21528.13766503,17843.977142857144,12922.164,18940.57,1
2017-12-20,17700.0,17950.0,15343.04,16466.98,31172.2288067,17874.97428571429,13196.857666666667,17700.0,2
2017-12-21,16466.98,17281.17,15005.0,15600.01,20377.86043859,17759.977142857144,13447.017,16466.98,3
2017-12-22,15600.0,15795.61,11159.93,14009.79,57444.885803260004,17265.447142857145,13640.187,15600.01,4
2017-12-23,13980.0,15756.22,13496.48,14619.0,21786.4086642,16612.764285714286,13861.187,14009.79,5
2017-12-24,14619.0,14619.1,12488.0,14157.87,18519.48932254,15927.745714285715,14059.809666666666,14619.0,6
2017-12-25,14107.87,14650.0,13210.0,13911.28,11564.54433309,15209.275714285714,14232.919333333333,14157.87,0
2017-12-26,13925.5,16147.87,13746.95,15764.44,15051.16401761,14932.767142857143,14449.365333333333,13911.28,1
2017-12-27,15764.45,16480.52,14484.0,15364.93,15643.75488215,14775.33142857143,14637.927333333333,15764.44,2
2017-12-28,15390.05,15474.19,13500.0,14470.07,16557.21732271,14613.91142857143,14791.302333333333,15364.93,3
2017-12-29,14436.99,15111.0,13998.0,14340.0,13505.70299216,14661.084285714285,14941.813,14470.07,4
2017-12-30,14351.0,14463.28,12050.0,12640.0,21749.67444609,14378.369999999999,15031.557333333334,14340.0,5
2017-12-31,12640.0,14296.06,12491.21,13880.0,11583.41864698,14338.674285714285,15132.875666666667,12640.0,6
